NOMBRE,TIPO,AÑO,MES,AUTOS,MOTOS,AUTOBUS DE 2 EJES,AUTOBUS DE 3 EJES,AUTOBUS DE 4 EJES,CAMIONES DE 2 EJES,CAMIONES DE 3 EJES,CAMIONES DE 4 EJES,CAMIONES DE 5 EJES,CAMIONES DE 6 EJES,CAMIONES DE 7 EJES,CAMIONES DE 8 EJES,CAMIONES DE 9 EJES,TRICICLOS,TOTAL,EJE EXTRA AUTOBUS,EJE EXTRA CAMION,PEATONES,MES_NUM,FECHA
Cuauhtemoc-Osiris ,CAMINO,2024,MARZO,135807.0,827.0,5043.0,7361.0,0.0,13650.0,10417.0,4674.0,61802.0,11789.0,"3,087",180,"25,329",0,279966.0,"2,472",2,0,3,2024-03-01
Culiacán,PUENTE NACIONAL,2024,MARZO,250515.0,2817.0,6608.0,713.0,10.0,7291.0,4285.0,531.0,7970.0,1201.0,4,0,692,0,282637.0,"2,679",0,0,3,2024-03-01
Sinaloa,PUENTE NACIONAL,2024,MARZO,287074.0,1871.0,13869.0,5458.0,41.0,15180.0,15386.0,3603.0,69531.0,7254.0,"1,009",80,"22,549",0,442905.0,"5,974",6,0,3,2024-03-01
Pánuco,PUENTE NACIONAL,2024,MARZO,145488.0,9355.0,8165.0,136.0,2.0,4993.0,3272.0,153.0,2393.0,2231.0,13,3,"2,268",0,178472.0,"1,239",64,0,3,2024-03-01
Alvarado,PUENTE NACIONAL,2024,MARZO,141467.0,12333.0,7845.0,489.0,13.0,4951.0,4972.0,186.0,2834.0,1035.0,8,6,303,0,176442.0,"1,065",6,0,3,2024-03-01
Papaloapan,PUENTE NACIONAL,2024,MARZO,48110.0,11874.0,2811.0,104.0,3.0,3639.0,3976.0,145.0,2393.0,453.0,8,13,811,0,74340.0,"5,520",672,0,3,2024-03-01
Caracol,PUENTE NACIONAL,2024,MARZO,144531.0,23972.0,11438.0,214.0,0.0,7121.0,5765.0,345.0,5888.0,1301.0,66,35,"11,126",0,211802.0,"3,166","2,622",0,3,2024-03-01
Chapalilla - Compostela ,CAMINO,2024,MARZO,148961.0,2834.0,9275.0,1896.0,6.0,6659.0,5378.0,630.0,7533.0,3239.0,79,2,"1,348",0,187840.0,"1,077",0,0,3,2024-03-01
Grijalva,PUENTE NACIONAL,2024,MARZO,404329.0,22289.0,11353.0,2467.0,24.0,16577.0,10585.0,1849.0,23201.0,10266.0,717,112,"16,376",0,520145.0,"3,483",264,0,3,2024-03-01
Usumacinta,PUENTE NACIONAL,2024,MARZO,89627.0,11801.0,4648.0,890.0,9.0,5384.0,6400.0,1172.0,18071.0,6462.0,742,99,"14,820",0,160125.0,"1,815",256,0,3,2024-03-01
Cadereyta,PUENTE NACIONAL,2024,MARZO,147409.0,4590.0,452.0,21.0,0.0,11972.0,5689.0,1031.0,9255.0,2874.0,222,391,"4,340",0,188246.0,825,7,0,3,2024-03-01
La Piedad,PUENTE NACIONAL,2024,MARZO,71926.0,2171.0,3974.0,854.0,0.0,6959.0,6501.0,552.0,10980.0,1477.0,28,5,279,0,105706.0,512,0,0,3,2024-03-01
Tecolutla,PUENTE NACIONAL,2024,MARZO,113574.0,15997.0,4121.0,363.0,0.0,4523.0,2796.0,442.0,6255.0,1041.0,24,3,"1,059",0,150198.0,546,2,0,3,2024-03-01
San Juan,PUENTE NACIONAL,2024,MARZO,48389.0,182.0,628.0,244.0,0.0,2939.0,2181.0,297.0,5126.0,949.0,95,129,"8,492",0,69651.0,"1,241","1,000",0,3,2024-03-01
Tlacotalpan,PUENTE NACIONAL,2024,MARZO,45557.0,5196.0,1436.0,42.0,0.0,1271.0,1198.0,22.0,545.0,42.0,0,0,17,0,55326.0,488,0,0,3,2024-03-01
Matamoros,PÚENTE INTERNACIONAL,2024,ABRIL,103089.0,379.0,7.0,,,88.0,1.0,1.0,,, -   , -   , -   , -   ,103565.0,213, -   ,"158,234",4,2024-04-01
Camargo,PÚENTE INTERNACIONAL,2024,ABRIL,37565.0,48.0,,,,54.0,147.0,27.0,898.0,8.0,8,1,"2,020", -   ,40776.0,343, -   ,"4,679",4,2024-04-01
Miguel Alemán,PÚENTE INTERNACIONAL,2024,ABRIL,59179.0,22.0,6.0,72.0,,107.0,125.0,36.0,3334.0,31.0,3, -   , -   , -   ,62915.0,365, -   ,"29,474",4,2024-04-01
Reynosa,PÚENTE INTERNACIONAL,2024,ABRIL,148942.0,388.0,54.0,1067.0,,66.0,12.0,7.0,1.0,, -   , -   , -   , -   ,150537.0,430, -   ,"181,262",4,2024-04-01
   Línea Express,PÚENTE INTERNACIONAL,2024,ABRIL,82853.0,,,,,,,,,, -   , -   , -   , -   ,82853.0, -   , -   , -   ,4,2024-04-01
Las Flores,PÚENTE INTERNACIONAL,2024,ABRIL,46315.0,45.0,,,,101.0,417.0,31.0,899.0,489.0,43,13,"2,696", -   ,51049.0,174,16,"102,487",4,2024-04-01
Ojinaga,PÚENTE INTERNACIONAL,2024,ABRIL,59935.0,47.0,24.0,121.0,,679.0,148.0,151.0,671.0,23.0,6,20,13, -   ,61838.0,"1,365",10,"3,797",4,2024-04-01
Acuña,PÚENTE INTERNACIONAL,2024,ABRIL,140051.0,467.0,,,,1441.0,824.0,142.0,4214.0,28.0,25,1, -   , -   ,147193.0,"1,188", -   ,"8,898",4,2024-04-01
Piedras Negras,PÚENTE INTERNACIONAL,2024,ABRIL,108180.0,177.0,2.0,,,207.0,,5.0,,, -   , -   , -   , -   ,108571.0,118, -   ,"50,402",4,2024-04-01
Laredo,PÚENTE INTERNACIONAL,2024,ABRIL,,,,,,,,,,, -   , -   , -   , -   ,, -   , -   ,"234,731",4,2024-04-01
   Línea Express,PÚENTE INTERNACIONAL,2024,ABRIL,107064.0,,,,,,,,,, -   , -   , -   , -   ,107064.0, -   , -   , -   ,4,2024-04-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,ABRIL,250009.0,1335.0,19.0,2605.0,,379.0,65.0,78.0,10.0,, -   , -   , -   , -   ,254500.0,"1,762", -   , -   ,4,2024-04-01
Suchiate II,PÚENTE INTERNACIONAL,2024,ABRIL,1044.0,,100.0,4.0,,915.0,986.0,69.0,11250.0,1935.0,29,3,85, -   ,16420.0,44,4, -   ,4,2024-04-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,ABRIL,1831.0,70.0,2.0,1.0,,126.0,99.0,14.0,96.0,77.0,3,1,95, -   ,2415.0,2, -   , -   ,4,2024-04-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,ABRIL,5476.0,45673.0,44.0,40.0,1.0,12.0,,,,, -   , -   , -   ,"7,297",58543.0,2, -   ,"28,113",4,2024-04-01
Dovalí Jaime Bis,PUENTE NACIONAL,2024,ABRIL,13165.0,1731.0,12.0,,,407.0,61.0,20.0,1025.0,14.0, -   , -   ,12, -   ,16447.0,7, -   , -   ,4,2024-04-01
Dovalí Jaime,PUENTE NACIONAL,2024,ABRIL,176700.0,5944.0,5720.0,2411.0,28.0,22156.0,25811.0,6554.0,88767.0,17079.0,"1,370","2,146","45,073", -   ,399759.0,"1,720",298, -   ,4,2024-04-01
Chapalilla - Compostela ,CAMINO,2024,ABRIL,74146.0,1994.0,4193.0,832.0,5.0,3839.0,4590.0,346.0,3490.0,1426.0,22,1,232, -   ,95116.0,539, -   , -   ,4,2024-04-01
Tlacotalpan,PUENTE NACIONAL,2024,ABRIL,40685.0,5014.0,1442.0,39.0,,1203.0,1298.0,43.0,535.0,82.0, -   ,3,27, -   ,50371.0,428, -   , -   ,4,2024-04-01
Cuauhtemoc-Osiris ,CAMINO,2024,ABRIL,134638.0,813.0,5306.0,7044.0,,14262.0,10759.0,4457.0,62449.0,12615.0,"3,017",184,"25,865", -   ,281409.0,"2,368",2, -   ,4,2024-04-01
Culiacán,PUENTE NACIONAL,2024,ABRIL,228249.0,2477.0,6504.0,640.0,19.0,7886.0,4506.0,526.0,7957.0,1593.0,2,5,768, -   ,261132.0,"2,281", -   , -   ,4,2024-04-01
Sinaloa,PUENTE NACIONAL,2024,ABRIL,250209.0,1638.0,11803.0,5293.0,30.0,15710.0,15035.0,3904.0,70053.0,7782.0,"1,061",74,"20,486", -   ,403078.0,"3,989",21, -   ,4,2024-04-01
Pánuco,PUENTE NACIONAL,2024,ABRIL,137263.0,9201.0,8027.0,108.0,9.0,5086.0,2639.0,199.0,2270.0,2159.0,9,7,"1,764", -   ,168741.0,"1,163",23, -   ,4,2024-04-01
Papaloapan,PUENTE NACIONAL,2024,ABRIL,54133.0,13277.0,3406.0,132.0,,4331.0,4952.0,126.0,2487.0,458.0,17,4,921, -   ,84244.0,"4,819",640, -   ,4,2024-04-01
Caracol,PUENTE NACIONAL,2024,ABRIL,134495.0,22942.0,11177.0,207.0,,6722.0,5627.0,336.0,5133.0,1293.0,99,40,"11,068", -   ,199139.0,"2,358","2,142", -   ,4,2024-04-01
Alvarado,PUENTE NACIONAL,2024,ABRIL,127246.0,12063.0,7803.0,412.0,8.0,4944.0,6397.0,288.0,2969.0,1207.0,23,17,512, -   ,163889.0,"1,000",26, -   ,4,2024-04-01
Grijalva,PUENTE NACIONAL,2024,ABRIL,396545.0,22708.0,11532.0,2406.0,27.0,17511.0,10892.0,1732.0,23300.0,10411.0,708,117,"17,249", -   ,515138.0,"3,705",326, -   ,4,2024-04-01
Usumacinta,PUENTE NACIONAL,2024,ABRIL,84279.0,11565.0,4163.0,767.0,10.0,5606.0,5783.0,968.0,17339.0,6300.0,767,94,"15,112", -   ,152753.0,"1,730",372, -   ,4,2024-04-01
Cadereyta,PUENTE NACIONAL,2024,ABRIL,141087.0,4276.0,406.0,29.0,1.0,12090.0,6095.0,663.0,9876.0,2195.0,216,260,"4,330", -   ,181524.0,645,34, -   ,4,2024-04-01
La Piedad,PUENTE NACIONAL,2024,ABRIL,69026.0,2204.0,3906.0,834.0,,7115.0,7707.0,666.0,10623.0,1721.0,32,6,363, -   ,104203.0,585, -   , -   ,4,2024-04-01
Tecolutla,PUENTE NACIONAL,2024,ABRIL,99387.0,15583.0,4002.0,352.0,,4563.0,3029.0,430.0,5620.0,1263.0,21,3,916, -   ,135169.0,663,1, -   ,4,2024-04-01
San Juan,PUENTE NACIONAL,2024,ABRIL,43985.0,141.0,647.0,237.0,,2965.0,1980.0,318.0,4577.0,853.0,105,119,"9,135", -   ,65062.0,"1,248","1,123", -   ,4,2024-04-01
Tampico,PUENTE NACIONAL,2024,ABRIL,202596.0,3101.0,8181.0,2565.0,,6264.0,3866.0,238.0,2454.0,373.0,43,7,"1,649", -   ,231337.0,"1,284",5, -   ,4,2024-04-01
Nautla,PUENTE NACIONAL,2024,ABRIL,75582.0,5398.0,2983.0,180.0,2.0,4963.0,2916.0,351.0,5691.0,1121.0,17,5,"1,023", -   ,100232.0,"1,225",1, -   ,4,2024-04-01
   Línea Express,PÚENTE INTERNACIONAL,2024,MAYO,83318.0,,,,,,,,,, -   , -   , -   , -   ,83318.0, -   , -   , -   ,5,2024-05-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,MAYO,1960.0,74.0,5.0,2.0,,165.0,136.0,13.0,328.0,42.0,2,2,70, -   ,2799.0,10, -   , -   ,5,2024-05-01
Matamoros,PÚENTE INTERNACIONAL,2024,MAYO,96622.0,436.0,1.0,,,79.0,,4.0,,, -   , -   , -   , -   ,97142.0,193, -   ,"159,514",5,2024-05-01
Camargo,PÚENTE INTERNACIONAL,2024,MAYO,37904.0,45.0,1.0,,,57.0,176.0,23.0,1042.0,17.0,12, -   ,"1,894", -   ,41171.0,278,9,"4,236",5,2024-05-01
Miguel Alemán,PÚENTE INTERNACIONAL,2024,MAYO,60820.0,14.0,3.0,71.0,,117.0,135.0,45.0,3480.0,34.0,1, -   , -   , -   ,64720.0,255, -   ,"28,329",5,2024-05-01
Reynosa,PÚENTE INTERNACIONAL,2024,MAYO,139339.0,394.0,88.0,994.0,1.0,70.0,6.0,5.0,,, -   , -   , -   , -   ,140897.0,463, -   ,"184,518",5,2024-05-01
Las Flores,PÚENTE INTERNACIONAL,2024,MAYO,47495.0,43.0,,,,68.0,632.0,20.0,1242.0,514.0,37,9,"1,580", -   ,51640.0,154,15,"99,022",5,2024-05-01
Dovalí Jaime Bis,PUENTE NACIONAL,2024,MAYO,10118.0,1621.0,12.0,4.0,,394.0,62.0,23.0,600.0,70.0, -   , -   ,17, -   ,12921.0,19, -   , -   ,5,2024-05-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,MAYO,5435.0,47909.0,38.0,53.0,,11.0,,,,, -   , -   ,1,"7,842",61289.0, -   , -   ,"28,942",5,2024-05-01
Piedras Negras,PÚENTE INTERNACIONAL,2024,MAYO,107387.0,153.0,,,,166.0,,,,, -   , -   , -   , -   ,107706.0,124, -   ,"51,355",5,2024-05-01
Acuña,PÚENTE INTERNACIONAL,2024,MAYO,146551.0,476.0,,,1.0,1539.0,992.0,151.0,4822.0,30.0,25,1, -   , -   ,154588.0,"1,107", -   ,"8,436",5,2024-05-01
Laredo,PÚENTE INTERNACIONAL,2024,MAYO,,,,,,,,,,, -   , -   , -   , -   ,, -   , -   ,"232,163",5,2024-05-01
   Línea Express,PÚENTE INTERNACIONAL,2024,MAYO,116549.0,,,,,,,,,, -   , -   , -   , -   ,116549.0, -   , -   , -   ,5,2024-05-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,MAYO,262469.0,1374.0,11.0,2688.0,,335.0,30.0,69.0,5.0,, -   , -   ,1, -   ,266982.0,"1,561", -   , -   ,5,2024-05-01
Suchiate II,PÚENTE INTERNACIONAL,2024,MAYO,1180.0,,177.0,8.0,,851.0,988.0,59.0,10218.0,1666.0,25,2,79, -   ,15253.0,36,2, -   ,5,2024-05-01
Ojinaga,PÚENTE INTERNACIONAL,2024,MAYO,62042.0,59.0,29.0,122.0,2.0,664.0,174.0,113.0,652.0,12.0,8,29,14, -   ,63920.0,"1,166",2,"3,664",5,2024-05-01
Dovalí Jaime,PUENTE NACIONAL,2024,MAYO,187454.0,6227.0,6564.0,2255.0,22.0,23449.0,27031.0,5961.0,94974.0,16562.0,"1,203","1,512","45,352", -   ,418566.0,"1,840",224, -   ,5,2024-05-01
Chapalilla - Compostela ,CAMINO,2024,MAYO,64648.0,2024.0,3878.0,698.0,,3664.0,2956.0,308.0,2856.0,1082.0,16, -   ,152, -   ,82282.0,449,1, -   ,5,2024-05-01
Tampico,PUENTE NACIONAL,2024,MAYO,214617.0,3545.0,8010.0,2415.0,,6337.0,3989.0,247.0,2570.0,389.0,23,11,"1,843", -   ,243996.0,"1,510",8, -   ,5,2024-05-01
Tlacotalpan,PUENTE NACIONAL,2024,MAYO,41868.0,5394.0,1629.0,51.0,,1278.0,1394.0,37.0,503.0,77.0, -   , -   ,29, -   ,52260.0,452, -   , -   ,5,2024-05-01
Cuauhtemoc-Osiris ,CAMINO,2024,MAYO,125693.0,1751.0,5361.0,6964.0,,15114.0,12179.0,4891.0,64746.0,13243.0,"3,005",175,"25,799", -   ,278921.0,"2,487",5, -   ,5,2024-05-01
Culiacán,PUENTE NACIONAL,2024,MAYO,240272.0,3042.0,6575.0,624.0,18.0,7677.0,4279.0,514.0,7751.0,1389.0, -   ,2,573, -   ,272716.0,"2,254",1, -   ,5,2024-05-01
Sinaloa,PUENTE NACIONAL,2024,MAYO,243026.0,2049.0,11059.0,5473.0,35.0,15601.0,14317.0,3596.0,69751.0,6740.0,"1,134",69,"18,762", -   ,391612.0,"3,629",22, -   ,5,2024-05-01
Alvarado,PUENTE NACIONAL,2024,MAYO,130305.0,12793.0,8081.0,449.0,2.0,5111.0,4513.0,259.0,2946.0,1349.0,12,9,584, -   ,166413.0,898,24, -   ,5,2024-05-01
Papaloapan,PUENTE NACIONAL,2024,MAYO,51634.0,12752.0,3397.0,149.0,,3978.0,4309.0,141.0,2163.0,305.0,6,5,678, -   ,79517.0,"2,325",255, -   ,5,2024-05-01
Caracol,PUENTE NACIONAL,2024,MAYO,145546.0,24008.0,12087.0,221.0,,7350.0,6271.0,372.0,5457.0,1582.0,141,45,"10,853", -   ,213933.0,"1,802","1,393", -   ,5,2024-05-01
Pánuco,PUENTE NACIONAL,2024,MAYO,138889.0,10190.0,7863.0,74.0,38.0,5491.0,2641.0,181.0,2497.0,2276.0,5, -   ,"1,456", -   ,171601.0,"1,289",7, -   ,5,2024-05-01
Grijalva,PUENTE NACIONAL,2024,MAYO,406901.0,22728.0,11650.0,2311.0,21.0,17702.0,11219.0,1662.0,23321.0,10047.0,649,117,"16,780", -   ,525108.0,"3,588",233, -   ,5,2024-05-01
Usumacinta,PUENTE NACIONAL,2024,MAYO,82671.0,12033.0,4130.0,681.0,8.0,5647.0,6654.0,826.0,17166.0,5338.0,645,91,"14,874", -   ,150764.0,"1,720",256, -   ,5,2024-05-01
Cadereyta,PUENTE NACIONAL,2024,MAYO,148594.0,4782.0,475.0,29.0,,12324.0,6182.0,810.0,10168.0,2899.0,244,292,"4,190", -   ,190989.0,837,19, -   ,5,2024-05-01
La Piedad,PUENTE NACIONAL,2024,MAYO,73445.0,2165.0,4079.0,867.0,,7301.0,8011.0,631.0,10924.0,1831.0,26,5,361, -   ,109646.0,550, -   , -   ,5,2024-05-01
Tecolutla,PUENTE NACIONAL,2024,MAYO,97941.0,16985.0,4058.0,430.0,1.0,5149.0,3502.0,442.0,5730.0,1177.0,15,2,"1,030", -   ,136462.0,631, -   , -   ,5,2024-05-01
San Juan,PUENTE NACIONAL,2024,MAYO,37494.0,118.0,636.0,250.0,,3073.0,1855.0,269.0,4616.0,783.0,52,82,"9,279", -   ,58507.0,982,"1,279", -   ,5,2024-05-01
Nautla,PUENTE NACIONAL,2024,MAYO,73964.0,5857.0,3123.0,162.0,,4781.0,2771.0,377.0,5722.0,1098.0,21,4,"1,059", -   ,98939.0,"1,128",1, -   ,5,2024-05-01
   Línea Express,PÚENTE INTERNACIONAL,2024,JUNIO,70281.0,,,,,,,,,, -   , -   , -   , -   ,70281.0, -   , -   , -   ,6,2024-06-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,JUNIO,1866.0,56.0,5.0,,,146.0,121.0,9.0,103.0,68.0, -   ,3,36, -   ,2413.0,20, -   , -   ,6,2024-06-01
Matamoros,PÚENTE INTERNACIONAL,2024,JUNIO,92759.0,357.0,4.0,,,89.0,1.0,1.0,,, -   , -   , -   , -   ,93211.0,188, -   ,"140,843",6,2024-06-01
Camargo,PÚENTE INTERNACIONAL,2024,JUNIO,32907.0,38.0,1.0,,,65.0,219.0,28.0,1022.0,51.0,15,1,"1,790", -   ,36137.0,245, -   ,"2,086",6,2024-06-01
Miguel Alemán,PÚENTE INTERNACIONAL,2024,JUNIO,51061.0,16.0,,55.0,,99.0,72.0,37.0,2900.0,28.0,1, -   ,1, -   ,54270.0,264,1,"12,145",6,2024-06-01
Reynosa,PÚENTE INTERNACIONAL,2024,JUNIO,133869.0,394.0,48.0,983.0,,72.0,8.0,10.0,,, -   , -   , -   , -   ,135384.0,461, -   ,"156,363",6,2024-06-01
Las Flores,PÚENTE INTERNACIONAL,2024,JUNIO,43503.0,34.0,,,,70.0,1244.0,29.0,1043.0,451.0,19,12,960, -   ,47365.0,134,15,"87,413",6,2024-06-01
Suchiate II,PÚENTE INTERNACIONAL,2024,JUNIO,1128.0,,189.0,6.0,,862.0,1006.0,58.0,9526.0,1589.0,17, -   ,70, -   ,14451.0,24,4, -   ,6,2024-06-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,JUNIO,5446.0,44427.0,33.0,23.0,,6.0,3.0,,,, -   , -   , -   ,"7,863",57801.0,2, -   ,"33,405",6,2024-06-01
Piedras Negras,PÚENTE INTERNACIONAL,2024,JUNIO,103723.0,108.0,,,,171.0,1.0,5.0,,, -   , -   , -   , -   ,104008.0,108, -   ,"43,162",6,2024-06-01
Acuña,PÚENTE INTERNACIONAL,2024,JUNIO,134589.0,366.0,,,,1357.0,964.0,140.0,4352.0,31.0,16, -   , -   , -   ,141815.0,"1,058", -   ,"7,951",6,2024-06-01
Laredo,PÚENTE INTERNACIONAL,2024,JUNIO,,,,,,,,,,, -   , -   , -   , -   ,, -   , -   ,"211,524",6,2024-06-01
   Línea Express,PÚENTE INTERNACIONAL,2024,JUNIO,113227.0,,,,,,,,,, -   , -   , -   , -   ,113227.0, -   , -   , -   ,6,2024-06-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,JUNIO,239454.0,1061.0,10.0,2711.0,1.0,313.0,69.0,72.0,6.0,, -   , -   , -   , -   ,243697.0,"1,591", -   , -   ,6,2024-06-01
Dovalí Jaime Bis,PUENTE NACIONAL,2024,JUNIO,11424.0,1834.0,14.0,,,475.0,105.0,23.0,1107.0,20.0,1, -   ,27, -   ,15030.0,27, -   , -   ,6,2024-06-01
Ojinaga,PÚENTE INTERNACIONAL,2024,JUNIO,60639.0,26.0,28.0,133.0,1.0,700.0,151.0,122.0,649.0,6.0,1,38,14, -   ,62508.0,"1,243",5,"3,283",6,2024-06-01
Dovalí Jaime,PUENTE NACIONAL,2024,JUNIO,173234.0,5969.0,5130.0,1862.0,15.0,23057.0,25414.0,5971.0,90116.0,16457.0,"1,459","1,231","43,341", -   ,393256.0,"1,811",171, -   ,6,2024-06-01
Tlacotalpan,PUENTE NACIONAL,2024,JUNIO,38699.0,5734.0,1569.0,20.0,,1245.0,798.0,38.0,191.0,46.0, -   , -   ,23, -   ,48363.0,396, -   , -   ,6,2024-06-01
Tampico,PUENTE NACIONAL,2024,JUNIO,191922.0,3058.0,7509.0,2193.0,,6212.0,3141.0,244.0,2613.0,412.0,20,8,"1,694", -   ,219026.0,"1,267",5, -   ,6,2024-06-01
Cuauhtemoc-Osiris ,CAMINO,2024,JUNIO,125447.0,1112.0,5018.0,6585.0,,14466.0,13604.0,5113.0,63925.0,12734.0,"2,828",214,"26,157", -   ,277203.0,"2,334", -   , -   ,6,2024-06-01
Culiacán,PUENTE NACIONAL,2024,JUNIO,229323.0,2990.0,5760.0,642.0,19.0,7159.0,3754.0,519.0,6146.0,1017.0,4,1,566, -   ,257900.0,"2,343",2, -   ,6,2024-06-01
Sinaloa,PUENTE NACIONAL,2024,JUNIO,244687.0,1557.0,10601.0,5218.0,37.0,14938.0,13432.0,3710.0,65689.0,6850.0,"1,248",76,"17,759", -   ,385802.0,"3,990",21, -   ,6,2024-06-01
Pánuco,PUENTE NACIONAL,2024,JUNIO,127401.0,8653.0,7311.0,65.0,35.0,5010.0,2322.0,210.0,2588.0,2372.0,18,15,"1,008", -   ,157008.0,"1,400",8, -   ,6,2024-06-01
Alvarado,PUENTE NACIONAL,2024,JUNIO,117504.0,12580.0,7472.0,440.0,1.0,4794.0,3671.0,238.0,2809.0,1214.0,20,19,471, -   ,151233.0,801,17, -   ,6,2024-06-01
Papaloapan,PUENTE NACIONAL,2024,JUNIO,47431.0,11978.0,3009.0,124.0,2.0,3866.0,3141.0,147.0,1905.0,268.0,10,3,604, -   ,72488.0,"1,081",9, -   ,6,2024-06-01
Caracol,PUENTE NACIONAL,2024,JUNIO,135462.0,23550.0,11435.0,165.0,,6730.0,5162.0,354.0,4913.0,1146.0,43,26,"9,472", -   ,198458.0,558,13, -   ,6,2024-06-01
Chapalilla - Compostela ,CAMINO,2024,JUNIO,63098.0,4526.0,3370.0,619.0,1.0,3527.0,2999.0,255.0,2384.0,962.0,10,1,131, -   ,81883.0,471, -   , -   ,6,2024-06-01
Grijalva,PUENTE NACIONAL,2024,JUNIO,376770.0,21661.0,10748.0,1831.0,14.0,17093.0,10849.0,1637.0,21730.0,9141.0,686,120,"15,943", -   ,488223.0,"3,191",139, -   ,6,2024-06-01
Usumacinta,PUENTE NACIONAL,2024,JUNIO,73984.0,11276.0,3853.0,566.0,5.0,5139.0,6017.0,788.0,15275.0,4632.0,676,94,"13,497", -   ,135802.0,"1,434",170, -   ,6,2024-06-01
Cadereyta,PUENTE NACIONAL,2024,JUNIO,139333.0,4622.0,394.0,18.0,,11031.0,5634.0,607.0,8571.0,2640.0,261,246,"4,234", -   ,177591.0,611,49, -   ,6,2024-06-01
La Piedad,PUENTE NACIONAL,2024,JUNIO,73542.0,2028.0,3877.0,820.0,,6886.0,6517.0,599.0,10430.0,1809.0,41,11,327, -   ,106887.0,555, -   , -   ,6,2024-06-01
Tecolutla,PUENTE NACIONAL,2024,JUNIO,85499.0,16462.0,3728.0,369.0,1.0,4346.0,2712.0,384.0,4947.0,1088.0,21,2,795, -   ,120354.0,507,5, -   ,6,2024-06-01
San Juan,PUENTE NACIONAL,2024,JUNIO,41588.0,118.0,612.0,236.0,,2806.0,1649.0,235.0,4229.0,545.0,44,106,"7,811", -   ,59979.0,818,854, -   ,6,2024-06-01
Nautla,PUENTE NACIONAL,2024,JUNIO,68645.0,5197.0,2841.0,162.0,,4390.0,2662.0,375.0,5067.0,1016.0,25,5,907, -   ,91292.0,"1,107",5, -   ,6,2024-06-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2024,JULIO,2171.0,92.0,3.0,1.0,,173.0,146.0,7.0,147.0,68.0,1, -   ,58, -   ,2867.0,27, -   , -   ,7,2024-07-01
Matamoros,PÚENTE INTERNACIONAL,2024,JULIO,91106.0,349.0,1.0,,,79.0,1.0,2.0,,, -   , -   , -   , -   ,91538.0,199, -   ,"147,176",7,2024-07-01
Camargo,PÚENTE INTERNACIONAL,2024,JULIO,34490.0,26.0,,,,64.0,225.0,32.0,961.0,86.0,17,2,"2,004", -   ,37907.0,282, -   ,"1,966",7,2024-07-01
Miguel Alemán,PÚENTE INTERNACIONAL,2024,JULIO,52562.0,13.0,2.0,57.0,,114.0,134.0,40.0,3153.0,19.0,2, -   , -   , -   ,56096.0,221, -   ,"10,228",7,2024-07-01
Reynosa,PÚENTE INTERNACIONAL,2024,JULIO,142024.0,423.0,79.0,996.0,4.0,71.0,8.0,3.0,1.0,, -   , -   , -   , -   ,143609.0,526, -   ,"167,600",7,2024-07-01
   Línea Express,PÚENTE INTERNACIONAL,2024,JULIO,71971.0,,,,,,,,,, -   , -   , -   , -   ,71971.0, -   , -   , -   ,7,2024-07-01
Las Flores,PÚENTE INTERNACIONAL,2024,JULIO,46092.0,36.0,,1.0,,70.0,2249.0,35.0,1066.0,592.0,32,22,"1,387", -   ,51582.0,173,25,"87,549",7,2024-07-01
Piedras Negras,PÚENTE INTERNACIONAL,2024,JULIO,103921.0,78.0,,,,152.0,1.0,2.0,,, -   , -   , -   , -   ,104154.0,162, -   ,"55,114",7,2024-07-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2024,JULIO,5647.0,48794.0,43.0,23.0,,12.0,1.0,,,, -   , -   , -   ,"8,145",62665.0, -   , -   ,"34,584",7,2024-07-01
Acuña,PÚENTE INTERNACIONAL,2024,JULIO,139682.0,414.0,1.0,,,1358.0,1006.0,127.0,4043.0,28.0,26, -   , -   , -   ,146685.0,"1,148", -   ,"7,979",7,2024-07-01
Laredo,PÚENTE INTERNACIONAL,2024,JULIO,,,,,,,,,,, -   , -   , -   , -   ,, -   , -   ,"233,089",7,2024-07-01
   Línea Express,PÚENTE INTERNACIONAL,2024,JULIO,104681.0,,,,,,,,,, -   , -   , -   , -   ,104681.0, -   , -   , -   ,7,2024-07-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2024,JULIO,247477.0,1241.0,23.0,3039.0,,295.0,87.0,59.0,4.0,, -   , -   , -   , -   ,252225.0,"1,689", -   , -   ,7,2024-07-01
Dovalí Jaime Bis,PUENTE NACIONAL,2024,JULIO,11755.0,2067.0,10.0,3.0,,534.0,129.0,51.0,1348.0,15.0, -   , -   ,35, -   ,15947.0,18, -   , -   ,7,2024-07-01
